url,item_approx_price,Accurate description,price,time_left,seller_name,Communication,time_end,Shipping speed,title,shipping,bid_count,feedback_pr,item_primary_price,review_count,Reasonable shipping cost,item_no,comment
https://www.ebay.ca/itm/404538144791?hash=item5e305a3817%3Ag%3AIF0AAOSwVblkrxgU&amdata=enc%3AAQAIAAAA4Ctpc%2FCBI2u75TQc66S6d3SedDW8XwXN082VPWTnqyFB%2F9sGxakqsoxtuMZZf1Z5MEmFSeD1zZTEQVDc%2FyJWUZTquUQokX3gjNAxM07p6YFxbRaun9I5EcV2p6hczKV5v3ax1YGjf9h3VqNCDgdwG7UeKT4ME%2BoqtdDZs%2F0zMBfBKfwVbehbMcOgdpPP%2BUyXL1v6CC6Fpob%2Blx1%2BsxGlz%2ByS%2FJO3j4PHanxdQgPORreU7HAqjc3A5cRuv8bnLfUBt40wir9V%2BrhpL9lveZVebG7bTICmLYUllCIPbAB0IQwp%7Ctkp%3ABFBMzoX9leRi&LH_BO=1&LH_ItemCondition=1000,62.36,5.0,54.38,,cheaptabsluvr,5.0,,5.0,"Tablet Vortex T10, 10.1Inch Display 4GB RAM & 32GB Storage",68.99,0,100%Positive Feedback,39.99,0,4.8,404538144791,
https://www.ebay.ca/itm/145220746068?hash=item21cfd4bb54%3Ag%3AHNwAAOSwelxkyYW2&amdata=enc%3AAQAIAAAA4ENqs02zGgHAJ0vpR97csp%2F4HISvgLczORC3xMwGM5s9rymYfw0EJrlPAflCXW1Mq20CG5dMLlPG16Wls5eI8JCS61H0RmAsB1Ma6amMenwZfkx0J5jUKmRzijHVbm0Uf9UCz%2B5t9W3aFf5oGFNGDGpmB1QyyMbdB7eK6X%2F6ENCRZDT%2FxyrFZxCZu6ieo1TFF1LB1wW7TBeKXUQyb36SAePw5zD9NAmfJvIbwfZ%2FklxMIIkrYSI5Ic5HeiyP5U4ETeaI%2FjAHNZxMDgGcxq2CNJQVdSCPWimzoJLeC3Ii8A7%2B%7Ctkp%3ABFBMzoX9leRi&LH_BO=1&LH_ItemCondition=1000,93.66,4.9,93.66,,BLAVOR,5.0,,5.0,"Maxwest Astro 10R Android LTE Tablet, 10.1 Curved HD Screen, 32GB Storage,",33.3,0,99.5%Positive Feedback,68.88,0,4.9,145220746068,
https://www.ebay.ca/itm/145311894720?hash=item21d5438cc0%3Ag%3AoCsAAOSw9sNk%7EOWz&amdata=enc%3AAQAIAAAA4C%2B5gbmr2Tu%2FaVMRMr4KHlPhomDiaPtyQeZ3%2BA3l3f7eRvwtxeIgbY8OSOxw%2BRQ3TrWg75MuNP9bWtRcLEKesP7ggwbarBoNtfp1qsppXsj8YxT6Nyx1a3Ddhq01Zuf2kAcrwtWlB2ge9l7Dd5UzErJDzZmN8UIWiKEhKOS%2FbV1tSVw6vXLZQCK6VHN35ErJNnyzTVcJCMAKwS4aJMxNTB%2FaORcghfNfIBkKsb%2Fo%2BcCxo4uqF%2B%2Fza53dqAChQD8smV8P0Vfb7tzExEL7FRejleQ8tybSm5L2Phf9%2B6dS3jBo%7Ctkp%3ABk9SR86F_ZXkYg&LH_BO=1&LH_ItemCondition=1000,108.78,4.9,108.78,,Vegas_Deals_N_Finds,5.0,,5.0,Samsung Galaxy Tab E 32GB SM-T378V (Verizon) Brand New Never Opened,21.46,0,97.8%Positive Feedback,80.00,0,4.9,145311894720,
https://www.ebay.ca/itm/394667110746?epid=3034222256&hash=item5be3fe315a%3Ag%3ANHUAAOSwvlJkwAIL&amdata=enc%3AAQAIAAAA4LPkLzrIZ2bZbCexlFGqzZTkHkPrcNoQhBpc8N8msB2B4FIOt6xtZMiS7TINmNdjbGbOEvYkpQNnrp7%2Bm34zg%2F7dKg2LSmS%2FSOgUOB3uS39iuuFKNJCwkznYPpSMLTKUTqL%2Bhwc15JBCCGbVxu7uj%2FbkY9whRf3pxcQgCaBB047kF9gMKs%2FAVt84aYL3%2BRq5M1vP%2FjYXS2FSkW84RtiAaHTrgkYMLN%2B92Jj6RNcLACEUt47I9hDeIVshIdBfdIEdL1Z4e0zMEaj%2Bhh6w6AgnmP53%2BR0I%2F9omhH4q1Gf4%2FWd0%7Ctkp%3ABk9SR86F_ZXkYg&LH_BO=1&LH_ItemCondition=1000,299.13,5.0,299.13,,Synetic Technologies,5.0,,5.0,Apple iPad 7th Gen 2019 A2197 128GB Wi-Fi Space Gray MW772LL/A *New Out-of-Box*,39.88,0,99.8%Positive Feedback,219.99,134,4.8,394667110746,
https://www.ebay.ca/itm/175729224163?hash=item28ea4729e3%3Ag%3AcZoAAOSwmxFkYzYl&amdata=enc%3AAQAIAAAAwJJOexjmhP%2BK%2FsaboWVci%2BCQeMK1%2FeqwUuI2lCf1%2Biaog6cpmLuX1QYcC34wKJFhq9EPRll7IZWrZDLFBBxAx4arkd%2BoC43R7hVmOdnZ%2BUaih9uCKgOjGmrNfNWFyW%2BVFsJKsZwImPOpUUGA2TfFay48lqfZi2aFAODgUg6EoFH2MSt6Yljn4udlm4hj36u6x6ShRSmXlzS9JVlvlmPjCIET%2B0TcZBTljEfNrE4fvO58vSf7oKG1v1NrEE9TloTAHA%3D%3D%7Ctkp%3ABk9SR86F_ZXkYg&LH_BO=1&LH_ItemCondition=1000,83.18,4.9,83.18,,superdeal_store365,5.0,,4.9,128GB Tablet 10.1 Inch Blue 6GB 128GB 10 Core CPU 8800mAh Dual Band 5G WiFi SDS,0.82,0,97.9%Positive Feedback,49.90,0,5.0,175729224163,
https://www.ebay.ca/itm/394927615682?epid=3062861248&hash=item5bf3852ec2%3Ag%3ANLQAAOSwHU1lJfOX&amdata=enc%3AAQAIAAAAwExXSIY8Mz8FZBP2DFHOBg5RCvhu3td3kFx%2FaP9%2BED4dE7dUuDN5HWImsYmY6irF7W3Zkuim5kvIapOJr%2BogZvd%2FD6WqECRULbdmvDmQAH4pS0hIRpPKLQ4pR9lE2N1evwHC2BvMBTdKVUZMKpCedBLLR0VGGB5StGxSKDas8wUbSHhp9qkiwavg2GY%2Br6zy5hKHhtx5VAAoaYoz5PqZTAPe2B%2FpUFmg9ZS%2FKr8uA%2B7cMe%2FmmRNzCGf0rg053Hp52g%3D%3D%7Ctkp%3ABk9SR9CF_ZXkYg&LH_BO=1&LH_ItemCondition=1000,134.62,5.0,134.62,,fast-shipseller,5.0,,5.0,"New ListingLenovo Tab M9 TB310FU 32GB, Wi-Fi, 9"" - Arctic Gray",22.08,0,100%Positive Feedback,99.00,0,5.0,394927615682,
https://www.ebay.ca/itm/374977997317?hash=item574e6e2a05%3Ag%3A1tsAAOSw6z5lJA-L&amdata=enc%3AAQAIAAAAwPBAeKgvvNigH3jg6opHPfh%2BXPcnpAs18%2BpcDk0%2FX60zv4e5VXQlVzAm%2BMpq0kFLuc%2Fn0F5vYg9vyxTzfrl%2B1%2BxibOFMv2BQrO7jCYGHSuPYGGYffiX2XuM5MIo01CLRsuA6Ldbc2SiVyX3sHFB6wsf12vBGGRPQjLH5mpFOSr%2F7W5doNYsMe4o92r8jWUkTWaJbijUAg0TGblalyGPE1KKimCdgC06CKcsZ1JeisaadrgiBJA2xrbluuYuEJgQ6PQ%3D%3D%7Ctkp%3ABk9SR9CF_ZXkYg&LH_BO=1&LH_ItemCondition=1000,67.99,4.3,67.99,,siobhaguerrer-0,4.8,,5.0,Vortex T10M Pro,47.6,0,88.9%Positive Feedback,50.00,0,4.1,374977997317,
https://www.ebay.ca/itm/364446118975?hash=item54daae743f%3Ag%3ABNsAAOSwEAlk7EWg&amdata=enc%3AAQAIAAAAwBjZXxRg8z05dImTqoONeYysan7cnLy0%2B4hkV3bTmSdUGs5zutoloBGVs82XuRMCi3LDOGXS9A1NZyvm3NCnuhc0cLYXxT%2BRuEXLupcnpGIpuP1HEpSgV6GWMBoZuFmwk6YmoceGIjX7cEJPotnanjtaikdcFJ950TsfYXAHn0m%2BJgzZBuvIlbGMOeh1vjwWYFIP8PvGLAa%2B%2BRYPAJR0bHRKRKywWJpwCACPUCzyNG1gYLsi2lJfjWmaapYQ7K%2BV%2Fg%3D%3D%7Ctkp%3ABk9SR9CF_ZXkYg&LH_BO=1&LH_ItemCondition=1000,67.99,,67.99,,avsm-5831,,,,Tablet Vortex T10 10.1Inch Display 4GB RAM & 32GB Storage,59.07,0,100%Positive Feedback,50.00,0,,364446118975,
https://www.ebay.ca/itm/225800469999?epid=4034210179&hash=item3492c1bdef%3Ag%3AOeEAAOSwF6dlG4eF&amdata=enc%3AAQAIAAAAwHAxWmOIGh6LB5rRxlbWNNbqLxsZ8DC2%2FbHb5wpEQZYJVvzAYnuiqTolS2BExBN2oI0GbBlhy%2FajIsSPj8FeWKEwv%2FGoiOQsrxHAl7w5%2BINMmVQAuv%2Bsk6nk1ZyTP1G4dIVzbajAXqmJj9ffxq7YWR18O4FtncBRrDq8E4qBtqh2a5nngiN4uBg53USSKrNyWozKo6RWt09cimLLQPgtnI9aGWx1K1WBQuys%2BuqNx9PsD0%2FGwqXXFTgIjVV1npluWw%3D%3D%7Ctkp%3ABk9SR9CF_ZXkYg&LH_BO=1&LH_ItemCondition=1000,251.54,,251.54,,galihad2,,,,Apple iPad 7th Gen 2019 MW742LL/A (Wi-Fi) 32GB Space Gray,56.77,0,100%Positive Feedback,184.99,381,,225800469999,
https://www.ebay.ca/itm/204349453907?hash=item2f942d3653%3Ag%3AtHgAAOSwl0ZkcKl3&amdata=enc%3AAQAIAAAA4LxNgDiBH17wCslInm%2BzhgufwQM4A%2BXu8L7iX1vG%2BQwhLacjpFmPV7SX%2BZljZfzmz6siYbUffr3ZGfok%2FnjYFIudUYaMZoUt0ByAYSMJMrEw6JvhvqxzGmlpkmJwBGBAWkokmaE0Q0oYJu8nKhxzCmSZw7JdO9R1pnePXO7MX%2FUQebFQbmQvEsAnQQfzHx2GH8ozWMKQMQFcAoG4GcGpZRFJCmXtKsjborXOD%2B7pzprK9O55Cck1zTCsE9y3nW%2BSN9QB7424qhUzvaHS0Ozbdem1J8MEOGmyvkKXtJlZzKYo%7Ctkp%3ABk9SR9CF_ZXkYg&LH_BO=1&LH_ItemCondition=1000,75.24,4.9,75.24,,binggoshop,5.0,,4.9,(UK)10.1 Inch Tablet 12 Ten Core Pad With Dual Camera 6GB Ram 128GB BGS,0.82,0,98.8%Positive Feedback,45.14,0,5.0,204349453907,
https://www.ebay.ca/itm/335020976336?hash=item4e00ce68d0%3Ag%3AZSMAAOSwV55k%7EA2f&amdata=enc%3AAQAIAAAA4Eq0p1FKZRtqo5HjSALBjUNaFswIkw0U1HYbHcMSAfUhhbWuBo4pzTPJJwXZk%2BKdCIET2%2FZ5o%2FINqKJ65VKWlsVo2lR%2BkyYtOezPWdlQcItEN7FfcWVp0AvyoBpcityHhS2vKmOEC8mG3nNBF%2B21hTpSw8SE4jo5MgmPpBOUc%2FsNLR%2FnLTw8PUSUDq1cPudRDUZ1hwjpW6JFvrRcZ4oZEqu3r5kb%2BVMgZQaGq8EUfFANeAFLnJYJS4wOnaXv%2F9VLO8srNtN7BUG9RUgkag9QOtclCJbIQDyby6eNIg0pDdwU%7Ctkp%3ABk9SR9CF_ZXkYg&LH_BO=1&LH_ItemCondition=1000,258.34,4.8,258.34,,CHUWI Official Store（chuwi2018）,4.8,,4.9,"CHUWI HiPad X 10.1"" Tablet/Laptop PC 2 IN 1 Android PC Intel 6+128GB 4G LTE",0.0,0,95.5%Positive Feedback,189.99,0,5.0,335020976336,
https://www.ebay.ca/itm/285512520704?hash=item4279df5400%3Ag%3ATjsAAOSwUM9lJuik&amdata=enc%3AAQAIAAAA4DhylHmL9K5SYciiTJzwGq5KCLqixbIhkShFj3nAq8CVj%2BHS5Zk9kpAnLdthQ%2BQ7FQh2Ae3K1Ec0ce82106P20aA6rLWSIrznD%2BsAS4ByJCYK6bNUssAX954Bph6acCC%2FD9iQiV1T6rDnMCGSBK5%2BeIWRZFTYm8tevfyvN2471ta%2BnEg38r4ynRpM0%2B3%2FiBlUkPs9MVj%2BX0O3m6Ql%2B9EsughmtbqfBVXpxQ2m4mahzIS5Xdzs6zkpCLkBT8WOtlCHbjBYx8vo5A0sHcOSRqy%2B7RSTVdi0PmF5yc4Fvgq5q6k%7Ctkp%3ABk9SR9CF_ZXkYg&LH_BO=1&LH_ItemCondition=1000,81.57,5.0,81.57,,bindeals_2021,5.0,,5.0,New ListingAndroid 10inch Tablet,20.79,0,99.7%Positive Feedback,59.99,0,5.0,285512520704,
https://www.ebay.ca/itm/325530067989?hash=item4bcb1aa415%3Ag%3A7-AAAOSwEGRjzyE0&amdata=enc%3AAQAIAAAA4C4f290Wbgmx%2FGL7VTD2f49HQlUM13eDmR7Lio%2BPNsCOw4I3F%2BEelfCHcEGGKKsmE1TQhAECMbUCOSQXeXt7IC19TaV1JTns%2BoTsUWsmnA6euPvBemPiCrL5V8katcdXf79V2So0BM9bZ%2Fm%2FI9tAyv4YpeMjIIoXBgbzKbCbwcVlSmfzYM63HcPgl1CS6zk2Kp9yUrbXraYcptTANW%2FtbWDZnkxilCFLcFM7SLuIcgtMdzIwYkmAaeJyf7wp1wvZD9zK%2BFKvkoBBs4NXeendt%2BZCwVcDMbRx5wXE1DhTrtwJ%7Ctkp%3ABk9SR9CF_ZXkYg&LH_BO=1&LH_ItemCondition=1000,53.03,5.0,53.03,,cowboys4444,4.9,,5.0,"Factory Unlocked SEALED Tablet 8"" internet & Sim T-Mobile international 3GB ram",37.62,0,96.7%Positive Feedback,39.00,0,4.7,325530067989,
https://www.ebay.ca/itm/145116021103?epid=2321744801&hash=item21c996c16f%3Ag%3Aow4AAOSwnfdlAWko&amdata=enc%3AAQAIAAAA4OqkWOsxGKEIrvRVupMOWBuOCd6m1xzMqQYnxOWqNqs2TAiy%2Fh0ntq7IIc8HY%2FHgiejjQMxXXiUIHADYC16wUZtFcUfCO24P8%2FCBuIV%2FlW0c7hGcDVc1AIF2G3vGbsEvqAzGal996m%2BIQbo6UqCV9JLjotj8iMUJHmnM9iwICRuY5Z82C0IIFss9Vv45mWL4LEHZOjiiecyHXK836tNRnNpZW%2F5JLOdoXoOHQR2%2FQsRIjXuWJF%2Fdk8WUs9NYcaFy4H4I9Qjsscd6g0itAx%2FVDneVwykCWrhm8TolqOkMT9QI%7Ctkp%3ABFBM0IX9leRi&LH_BO=1&LH_ItemCondition=1000,77.60,4.9,77.6,,wareexp,4.9,,5.0,Pebble Gear Disney Kids Tablet 16GB Blue Frozen with Child-Friendly Case HD WiFi,38.58,0,98.9%Positive Feedback,89.00,0,5.0,145116021103,
https://www.ebay.ca/itm/335000021859?hash=item4dff8eab63%3Ag%3AA%7EAAAOSwl9Rhl1wN&amdata=enc%3AAQAIAAAA4COF7s8aw7nCuHq2BNUY%2BKFcc23WXwqkssqwcWRM%2BYTQvn5zJcY9IpYrkHitCansb4%2BYihu%2Bbb7I%2FIiMEKkp7usqOD3NKd4jUajqVHXTkP8ppAZclUz25%2BqdVI1kiPYpqq60yvyDsrnIusmzjnJW7mSdJpPl4uYlKM8BUXn968F5Sx4ygYOr1FTuQ8wMeetalt6FwoYoaei77wxlxY7QzZ41a4b8WAHD5wg0f3UxlOZrGGr3rwWBA8o5iDukdFCsBPrTbVR1ENOZQOmoQgBylKdX6JyHBXWTuBDfm7wjEJEQ%7Ctkp%3ABFBM0IX9leRi&LH_BO=1&LH_ItemCondition=1000,190.35,4.8,190.35,,CHUWI Official Store（chuwi2018）,4.8,,4.9,CHUWI Hipad X Tablet 10.1'' Touch Unisoc T618 6GB 128GB Android 11 Dual Camera,0.0,0,95.5%Positive Feedback,139.99,0,5.0,335000021859,
https://www.ebay.ca/itm/186068988909?epid=20062683464&hash=item2b529373ed%3Ag%3A7rsAAOSwMaRk-ekO&amdata=enc%3AAQAIAAAA4DmI8Z1R%2FaTyLiDvP1pJ8OX5gQOr7HjCBsMOqqFX86FD%2F5m6yOMpAMjgXLHePOyKds0y88ctM3%2BSWpImuu0o9tWvg4GWcpX7aWXorNtD6rnjKFBmiyFkVY7U3O2epxGQJaHH5jz%2BJTNHVW7gGBFakIaX6Ma8M25I2WK6Ku61DSIkwXLFVA2RWBtY01NluMw9%2BnJcC10oNP6UeDVQcEQ2zwKrBa3OrUu%2FQThdW0tjO36pIyynon91iWsa35BV%2FBsXwVyIP9QZwe%2FtQi9cvSTCDKV78XVfDZqTi43mPPG35RDc%7Ctkp%3ABFBM0IX9leRi&LH_BO=1&LH_ItemCondition=1000,0,5.0,849.99,,Elex Canada,5.0,,5.0,"Samsung Galaxy Tab S9 Graphite Color 256GB Sealed, New In Box - FREE SHIPPING",0.0,0,100%Positive Feedback,849.99,0,5.0,186068988909,
https://www.ebay.ca/itm/354777629642?hash=item529a6503ca%3Ag%3AlokAAOSws%7EpkXN5M&amdata=enc%3AAQAIAAAAwDVdG7H58CI1GVtmyre%2FblteXVX7a07oZK8rTyhhvZHECFz6LnOC6%2FY8M%2B3MsBUUqQ7JtomLpzhBQEup5yFEbvS%2FkjSOaQz7JH%2FXjcdXEr%2BzFkJK5bP%2BuoyQJqEMbbBlYYzEg2o7dh9D17R9cXru3iXQSC3CT9EFf3K7E6EBFc6sxeaXRsqiEhL4Qo11sDOoBe4XLwH%2F5ISSy3G%2Bw5Wzbudfy1elF5rOSqTdvMbdXd4tEEKh3ufJI20xUewp17VJog%3D%3D%7Ctkp%3ABk9SR9CF_ZXkYg&LH_BO=1&LH_ItemCondition=1000,80.66,4.9,80.66,,time_is_friend168,5.0,,4.9,10.1in Tablet Android12 5G WiFi 6GB 128GB HD IPS 10 Core 8800mAh Calling Tablet,0.82,0,98.4%Positive Feedback,48.39,0,5.0,354777629642,
https://www.ebay.ca/itm/204496218611?hash=item2f9ceca9f3%3Ag%3AHjcAAOSwph1lJp6O&amdata=enc%3AAQAIAAAAwPopkpi1%2FK3ukaW2IVp%2BfDqB0qU3FaB1uaMiUaTh4GQdsvIjcz0AjtOSL2OKnpCa2Ser4T7Os6jKzfx%2FLKy0LkdDXY4creedjXoUUvEgXh8X3d4PxQ73e4hOiSleVMv4KNM4J51PAO0qiRRRr0r7pEp1KfXJ67aS%2FpqP%2Fe8KP3ua0nA%2BYNK31KeZhYQg0UYJz%2Fs0vXGzzeT5tKQVGAG92lEZh5vT3y2UaTABAJPYfrBpsEgQUHCMvdamkkTLs%2FiQ5g%3D%3D%7Ctkp%3ABk9SR9CF_ZXkYg&LH_BO=1&LH_ItemCondition=1000,83.34,4.9,83.34,,chloe-bay245,5.0,,5.0,New ListingLenovo Yoga Tablet 2 New Sealed In Box Please Read Description!,36.37,0,100%Positive Feedback,50.00,0,5.0,204496218611,
https://www.ebay.ca/itm/305198500300?epid=6052110215&hash=item470f3f89cc%3Ag%3AZ10AAOSwOoVkN6wY&amdata=enc%3AAQAIAAAAwK8N3XPgH6zObDHlAmOowmw49PZWgdpRS%2BSweiCEB2BAgrhwEYHXbEzy%2FYTN%2Fxm9lluw2UulqpK%2FmIIPVfrTeMFQwgYP7JPMuw5G%2FoCIYqF7ijqGtzufyt2BphzMs%2BA1StUglROx0PZCaMk9mnELqtQaWzXI2jgNe0v86L6h0zXT3dsAbdmepoUbB9BbuwazPrlrn5Im8XS6iStFEtS%2FCFbkFqtYE%2BOg7KR8S39tbnN12WN58MCBn7NBdeVr%2Flg9oA%3D%3D%7Ctkp%3ABk9SR9CF_ZXkYg&LH_BO=1&LH_ItemCondition=1000,258.34,4.8,258.34,,"Noah""s Everything Shop",4.8,,4.9,"New ListingSAMSUNG Galaxy Tab A8 10.5” 32GB Android Tablet, US Version, Dark Gray",36.7,0,97.6%Positive Feedback,189.99,36,4.9,305198500300,
https://www.ebay.ca/itm/145292288140?hash=item21d418608c%3Ag%3AaQEAAOSwU-Zk%7Efgx&amdata=enc%3AAQAIAAAA4MVcsX4VPShtqd%2BBbJ%2FFGyVkV6Acspvg1w7l0OErfwjKAWWtLFwF5VpQq0hcOBokPJlX1%2BKnVxc9n3cbFjRkjo1VsaGGaqWn%2FKVkKuD7dwZn36KScNF7bY1ciw2SP5TF2ZfugdCBhlteiVYfWToOfXyjhHkc%2FxzMhsOR9F31K6dZCWqkBXwCP5VJqBM%2By7puS1nDieKLJuHQNi7VT6dkiFB%2FDat5k1XPT%2FcUXLngCeQ5%2FoWq6UOH4CTAtDI5EgRMGtzBLzTtYYEh%2BnWeDvqqvEE4Orsn9O7FRzx5OflYnSHi%7Ctkp%3ABk9SR9CF_ZXkYg&LH_BO=1&LH_ItemCondition=1000,0,,320.0,,rc4j5_42,,,,Lenovo Yoga Tab 11 (Brand New),0.0,0,0,320.00,0,,145292288140,
https://www.ebay.ca/itm/335066668195?hash=item4e03879ca3%3Ag%3A71QAAOSwJEtlJowY&amdata=enc%3AAQAIAAAA4N0XIR7XHMGbRbv5E7fsvpCpKM7ls9H0Cyd5A0%2F3hW%2FvzYqRZWfknOQkOcSZSkTrLPy%2B7Jl6W6VpZeri7YrxGS%2FTCIelADvERTVqAPneuLXizJjh%2FftjyD0WFfdYZwMyh6%2BAZjjUbijgeNPyJJFgFMXVHer%2B2MrNcabMlNY6XxiPEiuCniOaj85soRF4RjPiCkQmiY7R2gzr6yH%2Bojt%2F27SL2wrmgYKOaByNxJL%2B616%2Bd6%2FqQ%2FO8qcQf10ptfaCd76HDAEAJjJii9Q0tGCq%2BT4r9WlMrBrcUnFEBCrbn4gq%2F%7Ctkp%3ABk9SR9CF_ZXkYg&LH_BO=1&LH_ItemCondition=1000,338.58,,338.58,,raygar_3188,,,,New Listingnew ipad 9th generation 64gb sealed Wifi 10.9,78.62,0,100%Positive Feedback,249.00,0,,335066668195,
https://www.ebay.ca/itm/314870990358?epid=25057112608&hash=item494fc60616%3Ag%3ABOMAAOSw4CdlH0Rq&amdata=enc%3AAQAIAAAAwEoHnQtfnVdscfTt%2BOaKk83HP0mDMvzeTA5dMGyosGNO6yyvllMKCllaRezK4AZR2rVRjoR4M6gAZ1wu42mOr0AKOpJFiipd1%2BF2QXFc%2FIMuC%2FSDVlcqH6GzcXN84q6Qtk4LYFoukB%2Bs3CVVHUUKybIJBZ%2FZV5g2Cx86mEUCawryVz0367P9SPM4KoWDGzrUB85d2LrwOBZoTqvqxZ8Db35ssLjacfFBjsKNhGpoy5ZEUgcwQ9femwq9hwsiHXkOnw%3D%3D%7Ctkp%3ABk9SR9CF_ZXkYg&LH_BO=1&LH_ItemCondition=1000,0,,489.0,,trafri10,,,,"Apple iPad 10th Gen. 64GB, Wi-Fi, 10.9in - Blue (CA)",0.0,0,0,489.00,0,,314870990358,
https://www.ebay.ca/itm/334999682501?hash=item4dff897dc5%3Ag%3AkY8AAOSwXbNkRkzZ&amdata=enc%3AAQAIAAAA4Kle3wtugGile3eCiVBr3Zh29fpwq%2BZK4lvAYoIT3cJ2hZsBK5dt16lqoGj9ooIPqWyKEVquMN9D%2BYYoOVDOd2jVrBMhEq66j4hVwzu66JD%2FGQUlOIaqpz1v9zx0vPvWQq4SLZ9VZ0MrR9fRCILqCrIkyMHrV7kCRMMj5%2BeXpT%2FmODtYJerLjWj8gYO1%2FWjuoMyqevYlkp%2BR57ij0afAXdxqRDMTfIInfRXO27Q9dr%2B2QnRPR5SHXiKoE7Ld8immyJoSC1SrMpkfRRZZSyPciuowWGKj0OOhbzaNcwWV6bjA%7Ctkp%3ABk9SR9KF_ZXkYg&LH_BO=1&LH_ItemCondition=1000,176.75,4.8,176.75,,CHUWI Official Store（chuwi2018）,4.8,,4.9,CHUWI 10.51 inch Android 12 Tablet Unisoc T616 Octa Core 6G+128G 4G LTE Dual SIM,0.0,0,95.5%Positive Feedback,129.99,0,5.0,334999682501,
https://www.ebay.ca/itm/175729251065?hash=item28ea4792f9%3Ag%3A0UEAAOSwcRBkYzsz&amdata=enc%3AAQAIAAAAwK3lV0xqd9%2BS9mSgzlebFvRa3b5yT4oWSDkU%2FQnM%2BvZjt%2F5gsqu2RPR5Kp20Q8ohGwRBziXl9xQtHwBpWfPmtzhXxivL1LQU9VFmgVkLz2gokBvazykmBQfEzJFRBK2TN39GJyCZdVLJuaUpS3E3EdUz%2FsukFDUAyhLdUl5gXRfBBp2XY%2BubNBtVNSU3a9sDgVqfnRP%2BLY39y%2BRg6F2jZ0WL2pV%2BnjLlgyBbx6mEJJKPT%2FWFrq6KRq6ZEP%2F671Zsog%3D%3D%7Ctkp%3ABk9SR9KF_ZXkYg&LH_BO=1&LH_ItemCondition=1000,67.16,4.9,67.16,,superdeal_store365,5.0,,4.9,Tablet 8 Inch 4GB RAM 64GB ROM Gaming Tablet 1920x1200 HD IPS Display SDS,0.82,0,97.9%Positive Feedback,40.29,0,5.0,175729251065,
https://www.ebay.ca/itm/385780747797?hash=item59d2530e15%3Ag%3AZ5UAAOSwxO1ktUPt&amdata=enc%3AAQAIAAAA4C%2FV2tZIG7dtqrujodjLAjs%2BbHE8W%2BKSNrvZyMLskaWmEw%2Bi7iflwmtQ5%2B1qC964a1W3bB%2Fo4aJls9z%2Fyft9%2Bh%2BEPKPYXG%2FWiKbUWYSYVePHUkmjnam%2FLK9hCR%2FhVLPHdrlN9SJShmOuRc5jDmNVkcXi0abLftOdewtw83UiZOvzcJnLuANCXho4SYfh59C8rnO50OBH40%2BKq%2BkoX9ckJy9H8WC92cNJ7EHWcZgELKK%2BXWgGAdEm%2FLHg4W92imW2WK5c1odGdRWAAKWTKWzK2UvAjjD0GpKVxhw2T6VdlBC0%7Ctkp%3ABk9SR9KF_ZXkYg&LH_BO=1&LH_ItemCondition=1000,54.38,,54.38,,rasran-516,,,,Brand new Blu M8L tablet 32gb storage up to 3gb ram wifi plus cellular 4g,35.69,0,100%Positive Feedback,39.99,0,,385780747797,
https://www.ebay.ca/itm/305161556012?hash=item470d0bd02c%3Ag%3AuJMAAOSwJcRk4sFK&amdata=enc%3AAQAIAAAA4IHu9KT4i5QV9TkJZQn5eB%2Bi0Y28z7v2F1fTfyEPY2XHec48kGY7GEpm1rqWfJSAypRilFa7FCOk8wG6%2Fjsp3YPHaRO2JBcIPePaCwfanwe%2Fr2Va8fFGxsYdflSALikpn6QaTefpZmuFPhwPmWMDlZqdG5cpDXR7n%2FrHYzwodeQLgOIfPJ%2BLJh%2FG4mWrxxTTaRpdeDFklma9KT8FGhoAgmgvA25Za3xlEQ3o3ZGxuYkgjyuKTVOdcyTx1D7%2FajM7zrFsbJKbkpeJq47NW5mWU6myQt9xhB61MgId6oyh8ej5%7Ctkp%3ABk9SR9KF_ZXkYg&LH_BO=1&LH_ItemCondition=1000,271.94,4.7,271.94,,Detaier1109-Notebook-Shop,4.8,,5.0,Chuwi 11in Tablet HD 4+128GB Android 11 Game Pad GPS Dual Camera Game Tablet,0.0,0,92.8%Positive Feedback,199.99,0,5.0,305161556012,
https://www.ebay.ca/itm/115916826883?hash=item1afd2e6903%3Ag%3ABzMAAOSwKXxlBNiM&amdata=enc%3AAQAIAAAAwBuV9gFlka5%2F0yJdiLuuU%2FEWu8rb32vGEkhz6yzZ3vfeRAwCX54hTEzAcpdglDHzk5E5K0ASgZGTxMSDKWXuyYugPTv8S7VV4V5bhcy6e7599X%2BoJW8SnIOLqvFDMQE0EQfeZN795gbj%2BMXTH2JMdki0LJv4n71oAhYPHNY2FRzMZ10z0VvHYlZKxj9QCjiobk9BIU1o%2BWVyvqFt8f0PYHFoqRGLtLXohWPYcP9dB6YBRpC8d9qicKm%2Fede17BNqmA%3D%3D%7Ctkp%3ABk9SR9KF_ZXkYg&LH_BO=1&LH_ItemCondition=1000,407.93,4.9,407.93,,John Cs Good Deals,5.0,,5.0,Lot of (10) Whoop TAB-8US2 32GB  New sealed. Case of 10 Android tablets bundle,83.87,0,100%Positive Feedback,300.00,0,4.8,115916826883,
